Entry	Gene ontology IDs
O64644	GO:0005730; GO:0006351; GO:0006355; GO:0009651; GO:0009737
Q9SLV0	GO:0000139; GO:0005770; GO:0005794; GO:0006810; GO:0006855; GO:0006970; GO:0009408; GO:0009624; GO:0009646; GO:0009737; GO:0010015; GO:0015238; GO:0015297; GO:0015893; GO:0016021; GO:0017119; GO:0022857; GO:0031902; GO:0043226; GO:0055072; GO:1905428
P51823	GO:0005525; GO:0005794; GO:0006471; GO:0006886; GO:0007264; GO:0016192
Q9SZ11	GO:0005886; GO:0006071; GO:0006629; GO:0008889; GO:0009505; GO:0009932; GO:0010026; GO:0010053; GO:0010442; GO:0031225; GO:0046658; GO:0048765; GO:0052541
P80042	GO:0004161; GO:0004311; GO:0004337; GO:0006720; GO:0009507; GO:0009536; GO:0016117; GO:0033384; GO:0033386; GO:0045337; GO:0046872
Q9M9W7	GO:0005576; GO:0005618; GO:0030599; GO:0042545; GO:0045330; GO:0045490; GO:0046910; GO:0071944
Q944R1	GO:0030570; GO:0045490; GO:0046872
P26792	GO:0004575; GO:0005576; GO:0005618; GO:0005975
Q4V8B3	GO:0000151; GO:0001104; GO:0003713; GO:0004402; GO:0005634; GO:0006366; GO:0016567; GO:0016592; GO:0019827; GO:0051291
Q9FYQ8	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0010008; GO:0016021
Q9SJ74	GO:0016021; GO:0046872; GO:0055114
Q03666	GO:0004364; GO:0009734
Q84J70	GO:0003677; GO:0005634; GO:0009414; GO:0009651; GO:0009737; GO:0045893
Q9FY93	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009651; GO:0009737; GO:0010089; GO:0010150; GO:0016032; GO:0045892
O48528	GO:0005739; GO:0005741; GO:0005747; GO:0006811; GO:0009507; GO:0009527; GO:0009707; GO:0015266; GO:0015288; GO:0016020; GO:0033365; GO:0042803; GO:0046930
O74800	GO:0004222; GO:0005739; GO:0006465; GO:0006627; GO:0008236; GO:0016021; GO:0033108; GO:0042720
P14903	
O80932	GO:0005576; GO:0005618; GO:0006949; GO:0009664; GO:0009739; GO:0010114; GO:0016020
P82024	GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0019843
Q9M1T1	GO:0003938; GO:0005524; GO:0005737; GO:0005975; GO:0006183; GO:0019146
O81416	GO:0005576; GO:0008810; GO:0030245; GO:0071555
Q6DR24	
O80437	GO:0008654; GO:0009908; GO:0010143; GO:0016020; GO:0016021; GO:0016791; GO:0090447
O95237	GO:0001523; GO:0001972; GO:0005771; GO:0005789; GO:0005791; GO:0006776; GO:0007601; GO:0016021; GO:0016416; GO:0016746; GO:0019841; GO:0032370; GO:0042572; GO:0042573; GO:0047173; GO:0048471; GO:0050896; GO:0102279
Q940Y1	GO:0006869; GO:0008289
Q9FIK7	GO:0003985; GO:0005829; GO:0006635; GO:0046872
Q9FJX5	GO:0003712; GO:0004402; GO:0005516; GO:0005634; GO:0005737; GO:0005774; GO:0006355; GO:0008270; GO:0009611; GO:0009651; GO:0009733; GO:0009739; GO:0009751; GO:0009753; GO:0019005; GO:0030162; GO:0031625; GO:0042542; GO:0042787; GO:0043161
Q9ZS34	GO:0009507; GO:0010189; GO:0015979; GO:0015995; GO:0016628; GO:0033385; GO:0033521; GO:0045550; GO:0071949
Q9SHL8	GO:0005789; GO:0009733; GO:0009734; GO:0010252; GO:0010311; GO:0010329; GO:0016021; GO:0040009
A9KJH1	GO:0003743; GO:0005737; GO:0019843
Q43704	GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006270; GO:0007049; GO:0042555
B2GBW0	GO:0004459; GO:0005737; GO:0005975; GO:0019752
P93092	GO:0006633; GO:0009507; GO:0031177
Q9M099	GO:0004185; GO:0005615; GO:0006508; GO:0009742; GO:0051603
O24150	GO:0009809; GO:0042409; GO:0046872
Q70PR7	GO:0009820; GO:0050636
P51092	GO:0009718; GO:0031418; GO:0046872; GO:0050589
O48922	GO:0005506; GO:0009809; GO:0016020; GO:0016021; GO:0016709; GO:0020037
Q9C6S7	GO:0000139; GO:0005737; GO:0005768; GO:0005794; GO:0005802; GO:0008757; GO:0016021; GO:0032259
Q9C6X2	GO:0005739; GO:0005794; GO:0005886; GO:0015031; GO:0016021; GO:0030658
Q9C9Q8	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0007155; GO:0008168; GO:0008757; GO:0009735; GO:0010289; GO:0016021; GO:0048364; GO:0048367
Q4R5Y4	
Q8R3F5	GO:0003723; GO:0004314; GO:0005739; GO:0006633; GO:0016740
Q7V0F7	GO:0005737; GO:0006400; GO:0016740; GO:0046872; GO:0051539
Q9FK75	GO:0005576; GO:0016042; GO:0016788
Q7XB10	GO:0008171; GO:0009820; GO:0030784; GO:0046983
P93214	GO:0019904
P49098	GO:0005789; GO:0016021; GO:0020037; GO:0031090; GO:0046872; GO:0055114
P27141	GO:0004089; GO:0008270; GO:0009570; GO:0015976
Q2JW78	GO:0005524; GO:0005737; GO:0006260; GO:0006457; GO:0009408; GO:0031072; GO:0046872; GO:0051082
Q9SU79	GO:0005737; GO:0048510; GO:1990534
O49607	GO:0004252; GO:0008236; GO:0009827; GO:0016020
P37042	GO:0000003; GO:0005183; GO:0005576; GO:0007275; GO:0010468; GO:0030424; GO:0031530; GO:0032275; GO:0033686; GO:0043204; GO:0043279; GO:0045471; GO:0046885; GO:0048545; GO:1904014; GO:2000354; GO:2000843; GO:2001223
Q9LF24	GO:0005634; GO:0005829; GO:0051513
Q1JPL7	GO:0005576; GO:0005618; GO:0005774; GO:0005829; GO:0009617; GO:0017148; GO:0030598; GO:0030599; GO:0031640; GO:0042545; GO:0045330; GO:0045490; GO:0046910; GO:0050832
Q6ER94	GO:0004601; GO:0009507; GO:0042744; GO:0045454; GO:0051920
Q9T096	GO:0046872
Q8VYF4	GO:0000139; GO:0000271; GO:0005794; GO:0016021; GO:0016757; GO:0045489; GO:0047262; GO:0071555
Q9FEW9	GO:0005622; GO:0005777; GO:0009695; GO:0010181; GO:0016629; GO:0031408; GO:0055114
P46518	GO:0009269
Q9SGZ5	GO:0004553; GO:0005578; GO:0005618; GO:0005975; GO:0009505; GO:0009506; GO:0009507; GO:0048046
O04977	GO:0004324; GO:0009535; GO:0009570; GO:0015979
Q9SUQ3	GO:0004672; GO:0005524; GO:0005886; GO:0016021
Q9M015	
Q28852	GO:0000276; GO:0005753; GO:0015078; GO:0015986; GO:0099132
Q9SFB5	GO:0004185; GO:0005576; GO:0005773; GO:0051603
P49209	GO:0002181; GO:0003723; GO:0003735; GO:0005730; GO:0005773; GO:0005774; GO:0005829; GO:0005886; GO:0009506; GO:0009507; GO:0009941; GO:0009955; GO:0016020; GO:0019843; GO:0022625; GO:0022626; GO:0042256
P46794	GO:0000302; GO:0004122; GO:0005737; GO:0006534; GO:0006535; GO:0019343; GO:0030170
Q9SP02	GO:0003755; GO:0005576; GO:0005783; GO:0006457; GO:0009506; GO:0009507; GO:0048364
O81629	GO:0005737; GO:0005874; GO:0005886
Q67ZU1	GO:0002213; GO:0004806; GO:0005576; GO:0016042; GO:0016298
O22287	GO:0004475; GO:0005525; GO:0005634; GO:0005829; GO:0009298; GO:0009408; GO:0009651; GO:0009753; GO:0010193; GO:0019853; GO:0030244; GO:0042742; GO:0060359
Q9C5E5	GO:0003951; GO:0004143; GO:0005524; GO:0006952; GO:0007205
Q6NKX1	GO:0004657; GO:0005739; GO:0006562; GO:0006970; GO:0009414; GO:0010133; GO:0071949
Q9SIL7	GO:0005886; GO:0031225
Q3E7Q9	GO:0000139; GO:0016021; GO:0016757; GO:0071555
Q66GR0	GO:0005576; GO:0005773
Q9ZU52	GO:0004332; GO:0005739; GO:0006094; GO:0006096; GO:0006979; GO:0009507; GO:0009534; GO:0009536; GO:0009570; GO:0010287; GO:0046686
P9WJD3	GO:0005886; GO:0016021; GO:0044117
Q6PQJ9	GO:0000166; GO:0047787; GO:0050662
Q9SCZ4	GO:0004672; GO:0004674; GO:0005524; GO:0005622; GO:0005886; GO:0007338; GO:0009506; GO:0009723; GO:0009738; GO:0009741; GO:0009742; GO:0009788; GO:0009791; GO:0009873; GO:0010483; GO:0016020; GO:0016021; GO:0030308; GO:0043680; GO:0046777; GO:0048364; GO:0050832
Q94C48	GO:0005737; GO:0005874; GO:0008017; GO:0071369
Q4VBI2	GO:0005789; GO:0006888; GO:0030134; GO:0030173
Q9FL79	GO:0005576; GO:0005618; GO:0009664; GO:0016020
Q8RXL8	GO:0000139; GO:0005464; GO:0005768; GO:0005794; GO:0005802; GO:0008643; GO:0015297; GO:0015790; GO:0016021
Q9SK27	GO:0005886; GO:0009055; GO:0009506; GO:0031225; GO:0046658
Q6NQE2	GO:0003955; GO:0005737; GO:0005886; GO:0009506; GO:0010181
P45434	GO:0005773; GO:0005774; GO:0005783; GO:0005789; GO:0005794; GO:0005886; GO:0006613; GO:0009535; GO:0016021
Q8VXY9	GO:0000256; GO:0004848; GO:0005783; GO:0006145; GO:0010136; GO:0046872
Q9S7Y7	GO:0005618; GO:0009044; GO:0009505; GO:0009506; GO:0009507; GO:0010411; GO:0030246; GO:0045493; GO:0046556; GO:0046686; GO:0048046; GO:0061634; GO:0071555; GO:0080176
P82413	GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0019843
O49884	GO:0003735; GO:0005840; GO:0006412
O65390	GO:0004175; GO:0004190; GO:0005773; GO:0005829; GO:0006508; GO:0006629; GO:0009506; GO:0009651; GO:0009735; GO:0030163
Q9ST69	GO:0003735; GO:0006412; GO:0009507; GO:0015935; GO:0019843; GO:0046677
Q8NTA6	GO:0008375; GO:0010125; GO:0046872
Q54G05	
Q285L8	GO:0003735; GO:0005840; GO:0006412
P0CG89	GO:0000788; GO:0003677; GO:0005730; GO:0005774; GO:0005829; GO:0005886; GO:0006334; GO:0009414; GO:0009506; GO:0009507; GO:0009579; GO:0042393; GO:0046982
Q94A40	GO:0000139; GO:0005198; GO:0005829; GO:0005886; GO:0006886; GO:0006888; GO:0006890; GO:0006891; GO:0016020; GO:0030126
Q84P17	GO:0005777; GO:0006631; GO:0009850; GO:0016874
Q78P75	GO:0003774; GO:0005634; GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0006810; GO:0007017; GO:0008039; GO:0008092; GO:0016020; GO:0031475
Q9LNJ3	GO:0004190; GO:0006508; GO:0009505; GO:0016020; GO:0030163; GO:0080167
P27788	GO:0009055; GO:0009507; GO:0009570; GO:0009578; GO:0022900; GO:0046872; GO:0051537
F4JRE0	GO:0000139; GO:0005768; GO:0005773; GO:0005774; GO:0005794; GO:0005802; GO:0009506; GO:0010008; GO:0016021
Q9FJP3	GO:0003735; GO:0005840; GO:0006412; GO:0009295; GO:0009507; GO:0009570; GO:0009941
Q9SUI6	GO:0009507; GO:0009534; GO:0009535; GO:0009538; GO:0009579; GO:0009735; GO:0010287; GO:0015979; GO:0016020; GO:0016021
Q93Y22	GO:0000139; GO:0005829; GO:0006890; GO:0009506; GO:0015031; GO:0016020; GO:0030126
P51414	GO:0003729; GO:0003735; GO:0005634; GO:0005730; GO:0005774; GO:0005829; GO:0005886; GO:0006412; GO:0009409; GO:0009507; GO:0016020; GO:0022625; GO:0022626; GO:0042255; GO:0042256; GO:0042788
Q0WUQ1	GO:0005634; GO:0005739; GO:0005829; GO:0051087; GO:0071629
Q8RU27	GO:0005576; GO:0005618; GO:0005794; GO:0009506; GO:0016757; GO:0016866; GO:0030244; GO:0071555
Q795Y4	GO:0008863; GO:0009055; GO:0015942; GO:0030151; GO:0051537; GO:0051539
P29766	GO:0002181; GO:0003735; GO:0022625
P93395	GO:0004298; GO:0005634; GO:0005737; GO:0005839; GO:0051603
Q9M817	GO:0005886; GO:0016021; GO:0080054; GO:0080055
F4IH21	GO:0005794; GO:0009834; GO:0016021; GO:1990538; GO:1990937
Q5L686	GO:0003677; GO:0005524; GO:0006281; GO:0006310; GO:0009378; GO:0009432
P35132	GO:0005524; GO:0016740; GO:0016925
Q39253	GO:0005773; GO:0006816; GO:0006882; GO:0009631; GO:0009651; GO:0009705; GO:0015369; GO:0016020; GO:0016021; GO:0030026; GO:0055062
Q9ZSY8	GO:0003700; GO:0005634; GO:0006351; GO:0009733; GO:0009734
Q93ZJ3	GO:0000741; GO:0005739; GO:0009507; GO:0010197
P49206	GO:0003729; GO:0003735; GO:0006412; GO:0022627; GO:0042256
Q8H107	GO:0004149; GO:0005739; GO:0006099; GO:0008270; GO:0016020; GO:0033512; GO:0045252
Q9UTE0	GO:0003924; GO:0005525; GO:0005737; GO:0005783; GO:0005789; GO:0005829; GO:0007029; GO:0016021; GO:0016192; GO:0016320
Q6ZWH5	GO:0004672; GO:0004674; GO:0005524; GO:0006468; GO:0031954; GO:0043406; GO:0046872; GO:0070372; GO:1902749; GO:1902911
Q38912	GO:0003924; GO:0005525; GO:0005634; GO:0005730; GO:0005737; GO:0005819; GO:0005886; GO:0007264; GO:0009734; GO:0009958; GO:0010928; GO:0019003; GO:0030427
Q9LIL4	GO:0005773; GO:0005783; GO:0005794; GO:0015031; GO:0016021; GO:0016192; GO:0032580
Q9C9Z5	GO:0005739; GO:0005747; GO:0016021; GO:0055114
P92543	GO:0005739
Q38775	GO:0004693; GO:0005524; GO:0007067; GO:0008353; GO:0051301
Q43191	GO:0005737; GO:0016702; GO:0031408; GO:0046872
Q96533	GO:0004022; GO:0005737; GO:0006069; GO:0008270; GO:0051903
Q9FM65	GO:0005618; GO:0005886; GO:0031225; GO:0046658; GO:0048364; GO:0048367
O81007	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0008378; GO:0010192; GO:0010214; GO:0010392; GO:0016021; GO:0051070
Q9SW70	
O64468	GO:0005576; GO:0016042; GO:0016788
Q9S746	GO:0005576; GO:0007267; GO:0009553; GO:0010430; GO:0016614; GO:0046593; GO:0050660
Q8GV05	GO:0000981; GO:0001135; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0006357; GO:0007275; GO:0010091; GO:0043565; GO:0044212
Q9FXA2	GO:0003729; GO:0005634; GO:0005829; GO:0006417; GO:0016032; GO:0046686
Q941A6	GO:0005739; GO:0005749; GO:0005773; GO:0005774; GO:0006099; GO:0009536; GO:0045273
Q38741	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009908; GO:0046872
Q9ZQ19	GO:0003677; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0016458
O23044	GO:0004601; GO:0005576; GO:0005783; GO:0006979; GO:0009269; GO:0009409; GO:0009505; GO:0009664; GO:0020037; GO:0042538; GO:0042744; GO:0046872
Q9ZUV3	GO:0000139; GO:0005794; GO:0009834; GO:0010417; GO:0015020; GO:0016021; GO:0071555
Q9LZN2	GO:0005789; GO:0009733; GO:0009734; GO:0016021; GO:0055085
Q9SIE0	GO:0005634; GO:0006281; GO:0035514; GO:0046872; GO:0103053
Q9C5M0	GO:0005310; GO:0005618; GO:0005739; GO:0005743; GO:0005774; GO:0006835; GO:0006839; GO:0009506; GO:0009507; GO:0009941; GO:0015142; GO:0015367; GO:0016021; GO:0035674
Q9ZUL5	GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0006351; GO:0006355; GO:0006974; GO:0016569; GO:0031047; GO:0071494
Q60E70	GO:0005886; GO:0010215; GO:0016021; GO:0016049; GO:0031225
Q93Z16	GO:0005739; GO:0005774; GO:0005783; GO:0005794; GO:0005886; GO:0006487; GO:0008250; GO:0009409; GO:0009505; GO:0009506; GO:0016020; GO:0016021; GO:0016757
Q28EW0	GO:0016021
Q94II3	GO:0005768; GO:0005789; GO:0005794; GO:0005802; GO:0008757; GO:0016021; GO:0032259
O80915	GO:0005768; GO:0005783; GO:0005794; GO:0005802; GO:0005829; GO:0010008; GO:0016021; GO:0016192
Q28KF4	GO:0003735; GO:0005840; GO:0006412
Q8GU87	GO:0005524; GO:0005886; GO:0016021; GO:0042626
Q9LHA4	GO:0005773; GO:0005774; GO:0005794; GO:0009506; GO:0015078; GO:0015991; GO:0033179
Q9FRL8	GO:0004364; GO:0005829; GO:0005886; GO:0010731; GO:0043295; GO:0045174
O81208	GO:0007623; GO:0009507; GO:0009523; GO:0009535; GO:0009644; GO:0015979; GO:0016021; GO:0016168; GO:0018298; GO:0022891; GO:0055085
Q9SDT1	GO:0009507; GO:0015979; GO:0015995; GO:0016630
Q9LK22	GO:0005737; GO:0035265; GO:0043241; GO:0051117
Q9LP24	GO:0004674; GO:0005524; GO:0016021
Q9SCV9	GO:0004565; GO:0005773; GO:0005975; GO:0009505; GO:0030246; GO:0048046
Q7S873	GO:0000463; GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0010501
Q9SGD6	GO:0009094; GO:0009507; GO:0009570; GO:0016597; GO:0047769
Q5ZIX3	GO:0000776; GO:0000777; GO:0005730; GO:0006351; GO:0006355; GO:0035267; GO:0043968; GO:0043981; GO:0043982; GO:0043983; GO:0044154; GO:0070776
P49637	GO:0003735; GO:0005829; GO:0006412; GO:0009506; GO:0016020; GO:0022625; GO:0022626; GO:0042255; GO:0042256; GO:0042788
Q8L7G0	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0009733; GO:0009734; GO:0010150; GO:0042802; GO:0045892
Q9T068	GO:0005576; GO:0010052; GO:0010374
Q6NLG7	GO:0003677; GO:0005634; GO:0006260; GO:0006281; GO:0006310
O65493	GO:0000325; GO:0004197; GO:0005615; GO:0005634; GO:0005764; GO:0005886; GO:0010623; GO:0051603
Q9FUS8	GO:0004364; GO:0005737; GO:0005829; GO:0006749; GO:0009407; GO:0009507; GO:0009636; GO:0009651; GO:0009704; GO:0040008; GO:0048527; GO:0060416; GO:0080148; GO:0080167
Q94JX5	GO:0003729; GO:0005737; GO:0005856; GO:0005886; GO:0008270; GO:0051015; GO:0051017
F4IIM1	GO:0005634; GO:0005737; GO:0005794; GO:0005886; GO:0008017; GO:0008360; GO:0009414; GO:0009506; GO:0009833; GO:0009898; GO:0009901; GO:0010208; GO:0010215; GO:0010330; GO:0030244; GO:0036449; GO:0040008; GO:0043622; GO:0048467; GO:0048868; GO:0051211; GO:0051592; GO:0055028; GO:0070507; GO:0072699; GO:2000067
F4I1G5	GO:0009535; GO:0009631; GO:0009941; GO:0031357; GO:0070417
O48788	GO:0004672; GO:0005524; GO:0005886; GO:0016021
Q0WRX3	GO:0004185; GO:0005576; GO:0051603
P53987	GO:0005739; GO:0005813; GO:0005886; GO:0005887; GO:0006629; GO:0015129; GO:0015293; GO:0030054; GO:0032094; GO:0035873; GO:0035879; GO:0042593; GO:0042803; GO:0050796; GO:0051297; GO:0051780; GO:0070062; GO:0071407; GO:0097159
Q9SSG3	GO:0005886; GO:0005975; GO:0016901; GO:0031225; GO:0046658; GO:0048038
Q9FH90	GO:0000139; GO:0005794; GO:0009834; GO:0010417; GO:0015018; GO:0016021; GO:0042285; GO:0071555
Q6DBP8	GO:0000977; GO:0001085; GO:0001228; GO:0003682; GO:0003700; GO:0005634; GO:0005667; GO:0008270; GO:0030154
Q9LS40	GO:0003677; GO:0004190; GO:0005783; GO:0009414; GO:0009627; GO:0009737; GO:0030163; GO:0070001
P22200	GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0016301; GO:0030955
O80800	GO:0000035; GO:0000036; GO:0005739; GO:0005759; GO:0005829; GO:0009245; GO:0031177; GO:0046872; GO:0050897; GO:0055114; GO:0070469
Q94EJ6	GO:0000139; GO:0005737; GO:0005768; GO:0005774; GO:0005794; GO:0005802; GO:0008757; GO:0009505; GO:0016021; GO:0032259
Q8W013	GO:0009809; GO:0046983; GO:0047763
Q6ID77	GO:0001104; GO:0006351; GO:0016592
O04486	GO:0000911; GO:0003924; GO:0005525; GO:0005768; GO:0005794; GO:0005829; GO:0005886; GO:0009504; GO:0010008; GO:0015031
Q6NKZ9	GO:0004675; GO:0005524; GO:0005886; GO:0006468; GO:0007166; GO:0016021
P06409	GO:0006810; GO:0008137; GO:0009535; GO:0046872; GO:0048038; GO:0051539
Q7M878	GO:0003864; GO:0005737; GO:0015940; GO:0046872
Q9STM6	GO:0005576; GO:0016042; GO:0016788
Q9T0A0	GO:0004467; GO:0005524; GO:0005794; GO:0005886; GO:0006631; GO:0102391
Q3YJT0	GO:0005773; GO:0006952; GO:0016042; GO:0016787; GO:0045735
P23419	GO:0009813; GO:0016210
Q08451	GO:0005887; GO:0015250; GO:0034220
Q4PBL3	GO:0005634; GO:0005694; GO:0006354; GO:0006355; GO:0046975
O65695	GO:0009734; GO:0040008
Q9FN48	GO:0005739; GO:0009507; GO:0009534; GO:0009535; GO:0009579; GO:0009704; GO:0016021; GO:0071277; GO:0090333
Q67ES5	GO:0004930; GO:0016021; GO:0050909
Q39994	GO:0005509; GO:0005789; GO:0006457; GO:0016021; GO:0030246; GO:0051082
Q9LEH3	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q9SYX1	GO:0003700; GO:0006355; GO:0009507; GO:0009523; GO:0009535; GO:0015979; GO:0016021; GO:0016168; GO:0018298; GO:0019899; GO:0022891; GO:0042651; GO:0042802; GO:0043495; GO:0055085; GO:1902326; GO:1904964; GO:1904966
O04834	GO:0005525; GO:0005783; GO:0005794; GO:0005886; GO:0006886; GO:0016192
P04783	GO:0009522; GO:0009523; GO:0009535; GO:0009765; GO:0016021; GO:0016168; GO:0018298; GO:0046872
O24457	GO:0004739; GO:0006086; GO:0006096; GO:0009507; GO:0009570; GO:0009941
P09469	GO:0005524; GO:0015991; GO:0033180; GO:0046034; GO:0046961
Q9SPM5	GO:0000139; GO:0005524; GO:0016021; GO:0102490
Q58G01	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0006355; GO:0046983; GO:0048364
Q9M2Y6	GO:0000139; GO:0005768; GO:0005774; GO:0005794; GO:0005802; GO:0005886; GO:0009535; GO:0016020; GO:0016021; GO:0040007; GO:0045489
Q8SU76	GO:0001104; GO:0006351; GO:0016592
O48946	GO:0005768; GO:0005794; GO:0005802; GO:0005886; GO:0009833; GO:0016021; GO:0016759; GO:0016760; GO:0030244; GO:0042538; GO:0046872; GO:0071555
O80360	GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0019843
Q9XI05	GO:0000502; GO:0004298; GO:0005634; GO:0005774; GO:0005829; GO:0019774; GO:0043161
P09044	GO:0006006; GO:0009507; GO:0019253; GO:0047100; GO:0050661; GO:0051287
Q08844	GO:0009272; GO:0016021; GO:0030148; GO:0055085
O65806	GO:0005634
Q9M3V8	GO:0003735; GO:0005840; GO:0006412
Q9T0F7	GO:0000139; GO:0005794; GO:0016021; GO:0030775; GO:0045491; GO:0045492
Q9S7R3	GO:0003677; GO:0005634; GO:0006355; GO:0007275; GO:0009299; GO:0009416; GO:0090698
Q9FIR9	GO:0002229; GO:0009651; GO:0009658; GO:0010438; GO:0031347; GO:0042742; GO:0045893; GO:0047484
Q5E924	GO:0004365; GO:0005975; GO:0006006; GO:0006096; GO:0009536; GO:0009570; GO:0050661; GO:0051287; GO:0080022; GO:0080144
P27493	GO:0009522; GO:0009523; GO:0009535; GO:0009765; GO:0016021; GO:0016168; GO:0018298; GO:0046872
Q9LZJ3	GO:0000139; GO:0000271; GO:0005768; GO:0005794; GO:0005802; GO:0006486; GO:0010411; GO:0016021; GO:0016758; GO:0033843; GO:0035252
Q9FLF0	GO:0003735; GO:0005829; GO:0006412; GO:0009506; GO:0016020; GO:0019843; GO:0022627; GO:0045903
Q00874	GO:0000166; GO:0006281; GO:0009507
Q9CAY3	GO:0004366; GO:0010143; GO:0010345; GO:0016020; GO:0016021; GO:0016024; GO:0016311; GO:0016791; GO:0090447
Q43872	GO:0004601; GO:0005576; GO:0006979; GO:0009505; GO:0009664; GO:0020037; GO:0042744; GO:0046872
Q9XI33	GO:0003700; GO:0005634; GO:0006351; GO:0009414; GO:0009873; GO:0010143; GO:0010166; GO:0043565
P27154	GO:0005737; GO:0006099; GO:0008964; GO:0015977; GO:0015979
Q07760	GO:0003735; GO:0005840; GO:0006412
Q9M0F3	GO:0005576; GO:0031640; GO:0050832
Q9ZQQ0	GO:0004185; GO:0005576; GO:0005773; GO:0051603
Q43434	GO:0005774; GO:0015078; GO:0015991; GO:0016021; GO:0033179
Q9M571	GO:0000234; GO:0005737; GO:0006656
Q9SQI8	GO:0004742; GO:0006086; GO:0006096; GO:0009507; GO:0009534; GO:0009570; GO:0009941; GO:0016020; GO:0022626
Q7F8S5	GO:0004601; GO:0009570; GO:0045454; GO:0051920
Q9FLW9	GO:0000287; GO:0004743; GO:0005524; GO:0005739; GO:0006629; GO:0006633; GO:0009507; GO:0009570; GO:0010431; GO:0016301; GO:0030955; GO:0046686; GO:0048316
Q9M886	GO:0006355
P93400	GO:0004630; GO:0005509; GO:0016020; GO:0016042; GO:0046470; GO:0070290
Q9C889	GO:0005774; GO:0005783; GO:0005794; GO:0010008; GO:0016021; GO:0016192
Q0WW26	GO:0000139; GO:0005198; GO:0005829; GO:0005886; GO:0006886; GO:0009506; GO:0009507; GO:0016020; GO:0016192; GO:0030126
Q9T070	GO:0004129; GO:0005739; GO:0005751; GO:0006123; GO:0009060; GO:0030234
P80030	GO:0004318; GO:0006633; GO:0009507
O80482	GO:0003677; GO:0003700; GO:0005634; GO:0006351; GO:0046983
Q96518	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
P22778	GO:0005743; GO:0015986; GO:0046933
Q8VWZ8	GO:0000254; GO:0005506; GO:0005783; GO:0005789; GO:0009793; GO:0009941; GO:0016021; GO:0016126; GO:0080065
Q1QZE1	GO:0003677; GO:0005737; GO:0006351; GO:0006355
Q94A20	GO:0016021
Q9SJ22	GO:0005794; GO:0005886; GO:0009833; GO:0010214; GO:0016021; GO:0016759; GO:0016760; GO:0030244; GO:0046872; GO:0071555
Q9LS94	GO:0003924; GO:0005525; GO:0005634; GO:0005794; GO:0005886; GO:0006886; GO:0007033; GO:0009705; GO:0010008; GO:0031902; GO:0045324
F4JLP5	GO:0004148; GO:0009507; GO:0009570; GO:0009941; GO:0045454; GO:0046685; GO:0050660
Q5ZJR3	GO:0008250; GO:0016021
Q9XF43	GO:0005783; GO:0005789; GO:0006633; GO:0009409; GO:0009416; GO:0009826; GO:0010025; GO:0016021; GO:0102336; GO:0102337; GO:0102338
Q5UNU1	
Q9FN08	GO:0004565; GO:0005618; GO:0005773; GO:0005975; GO:0009505; GO:0048046; GO:0080167
Q9SR72	GO:0005618; GO:0030145; GO:0045735; GO:0048046
Q07346	GO:0004351; GO:0005516; GO:0006536; GO:0030170
Q75W17	GO:0005975; GO:0009507; GO:0033956
Q63540	GO:0003677; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0008022; GO:0008266; GO:0016363; GO:0034046; GO:0042272; GO:0042405; GO:0042802; GO:0043621; GO:0045892; GO:0051168
Q2JKV8	GO:0003735; GO:0005840; GO:0006412
Q9SD85	GO:0005506; GO:0005789; GO:0009733; GO:0009813; GO:0016020; GO:0016021; GO:0016711; GO:0020037; GO:0044550
Q7TT37	GO:0000123; GO:0000993; GO:0002098; GO:0005730; GO:0005737; GO:0005829; GO:0006351; GO:0006357; GO:0008023; GO:0008607; GO:0030335; GO:0033588
O82081	GO:0009055; GO:0031225; GO:0046658; GO:0046872
O82530	GO:0004298; GO:0005634; GO:0005737; GO:0006511; GO:0019773
Q93WI9	GO:0005634; GO:0005737; GO:0008429; GO:0009908; GO:0009909; GO:0010229; GO:0030154; GO:0048510; GO:0048572; GO:0048575
Q9C7F5	GO:0005737; GO:0015031
