Entry	Gene ontology IDs
P24929	GO:0003735; GO:0005840; GO:0006412; GO:0009507
Q9M3G7	GO:0003677; GO:0004674; GO:0005524; GO:0005634; GO:0006974; GO:0008380; GO:0051321; GO:2001020
Q9C952	GO:0003723; GO:0004521; GO:0005634; GO:0005847; GO:0006378; GO:0006398; GO:0008409; GO:0016180
Q8W3M7	
Q5BPL5	GO:0005783; GO:0016021; GO:0016236
Q94AH3	GO:0005769; GO:0005886; GO:0015095; GO:0015693; GO:0016021
A2XQX0	GO:0006338; GO:0031011
P10967	GO:0009693; GO:0009835; GO:0031418; GO:0046872; GO:0051213
Q84MB3	GO:0046872; GO:0051213
Q9LF57	GO:0016020; GO:0030001; GO:0046872; GO:0055073; GO:0071585
O22881	GO:0005886; GO:0006813; GO:0015079; GO:0016020; GO:0016021
Q945S8	GO:0000775; GO:0000785; GO:0005634; GO:0005783; GO:0006355; GO:0009506; GO:0016279; GO:0046975
O64489	GO:0004499; GO:0009851; GO:0050660; GO:0050661; GO:0103075
Q00423	GO:0000786; GO:0003690; GO:0005634; GO:0005730; GO:0006334; GO:0006355; GO:0016584; GO:0030261; GO:0031492; GO:0031936; GO:0045910
Q8GYA4	GO:0004674; GO:0005524; GO:0005886; GO:0006468; GO:0016021; GO:0042742
Q9CAC4	GO:0016021; GO:0017022; GO:0030133
Q8LBH2	GO:0000149; GO:0005545; GO:0005546; GO:0005794; GO:0005886; GO:0005905; GO:0006897; GO:0006900; GO:0016020; GO:0030136; GO:0032050; GO:0048268; GO:0072583
O64885	GO:0000079; GO:0000132; GO:0005730; GO:0005813; GO:0006974; GO:0007052; GO:0015631; GO:0019207; GO:0034453; GO:0090307; GO:0097431
O23049	GO:0003735; GO:0005840; GO:0006412; GO:0009507; GO:0009570; GO:0009735; GO:0009793; GO:0009941; GO:0016020; GO:0019843
Q9CAI3	GO:0005829; GO:0008270; GO:0009809; GO:0016616; GO:0045551; GO:0052747
A8IXB8	GO:0005524; GO:0005829; GO:0006620; GO:0016887; GO:0043529; GO:0043621; GO:0048767; GO:0071816
P92948	GO:0003677; GO:0003700; GO:0005681; GO:0006281; GO:0006355; GO:0006397; GO:0007049; GO:0008380; GO:0009507; GO:0009870; GO:0010204; GO:0042742; GO:0045087; GO:0050832
Q9XIE6	GO:0000139; GO:0000287; GO:0004012; GO:0005524; GO:0005548; GO:0005768; GO:0005789; GO:0005794; GO:0005802; GO:0005886; GO:0016021; GO:0045332; GO:0048194; GO:0048364; GO:0048367
Q9ZU95	GO:0005634; GO:0005737; GO:0005739; GO:0016787; GO:0046872
Q9YHB5	GO:0000796; GO:0005634; GO:0005829; GO:0007076; GO:0051301
Q7XA42	GO:0005524; GO:0006952; GO:0043531
Q9LHQ7	GO:0003723; GO:0004482; GO:0005634; GO:0005845; GO:0006370
Q8VZ13	GO:0016021
A8MQ27	GO:0005769; GO:0007219; GO:0046872; GO:0061630; GO:0070086
Q9SJJ7	GO:0016021; GO:0016567; GO:0016740; GO:0046872
P43386	GO:0004356; GO:0005524; GO:0005737; GO:0006542; GO:0046872
O81283	GO:0003924; GO:0004888; GO:0004930; GO:0005525; GO:0005829; GO:0009507; GO:0009536; GO:0009707; GO:0009941; GO:0016020; GO:0016021; GO:0043024; GO:0045036; GO:0045037; GO:0046872; GO:0051087; GO:0061927
F4KF27	GO:0005730; GO:0016592
Q6A070	GO:0005737; GO:0005929; GO:0031116; GO:0035082; GO:0036064; GO:1905515
Q9M907	
Q9FNK4	GO:0004587; GO:0005737; GO:0005739; GO:0005759; GO:0006561; GO:0006593; GO:0006979; GO:0008270; GO:0009408; GO:0009413; GO:0009414; GO:0009626; GO:0009651; GO:0009733; GO:0009737; GO:0009741; GO:0009753; GO:0009816; GO:0010121; GO:0019544; GO:0030170; GO:0042538; GO:0051646
Q9FNK5	GO:0010286
Q9C758	GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0008285; GO:0009965; GO:0030154; GO:0043565; GO:0045962; GO:0048366
Q9C810	GO:0005634; GO:0046872
Q9UP83	GO:0000139; GO:0005654; GO:0005794; GO:0005829; GO:0006888; GO:0006891; GO:0015031; GO:0016020; GO:0017119; GO:0032588
P27522	GO:0009416; GO:0009522; GO:0009523; GO:0009535; GO:0009768; GO:0010287; GO:0016021; GO:0016168; GO:0018298; GO:0046872
B9I0G0	GO:0005886; GO:0016021; GO:0051539
Q6AZD4	GO:0006465; GO:0006627; GO:0008236; GO:0016021; GO:0033108; GO:0042720
Q9LJU0	GO:0005886; GO:0010215; GO:0031225
Q9FH36	GO:0000139; GO:0005794; GO:0010413; GO:0010417; GO:0016021; GO:0045489; GO:0045492; GO:0047262; GO:0071555
Q9FH37	GO:0003700; GO:0005634; GO:0006355; GO:0019760; GO:0043565; GO:0046983
D9UBX6	GO:0005886; GO:0006952; GO:0016021
C0HJB3	GO:0000326; GO:0004559; GO:0006013; GO:0030246; GO:0046872
O48832	GO:0005886; GO:0007623; GO:0009409; GO:0009414; GO:0009507; GO:0009644; GO:0009651; GO:0009737
Q9ZPW7	GO:0003677; GO:0005634; GO:0042803; GO:0046872
Q9FGL0	GO:0005886; GO:0016021; GO:0022857
Q9FGK8	GO:0000139; GO:0007029; GO:0007030; GO:0012507; GO:0015031; GO:0048208; GO:0070863; GO:0070971; GO:0070973
O04425	GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0009908; GO:0030154; GO:1990904
P37121	GO:0004497; GO:0005506; GO:0016705; GO:0020037
P37122	GO:0004497; GO:0005506; GO:0016705; GO:0020037
Q39108	GO:0009507; GO:0009535; GO:0042651; GO:0043693; GO:0046872
Q93WJ9	GO:0003700; GO:0005634; GO:0006355; GO:0009943; GO:0009944; GO:0009956; GO:0010051; GO:0010158; GO:0044212; GO:0048440; GO:0048481; GO:1905392
Q5BLF0	GO:0000055; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0043023
Q8L707	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0009834; GO:0010051; GO:0010154; GO:0010246; GO:0010417; GO:0015018; GO:0016021; GO:0042285; GO:0045492; GO:0047517; GO:0048354; GO:0048358; GO:0048367
Q9LUL5	GO:0008270; GO:0009451; GO:0009507; GO:0016554; GO:1900865
Q9CAL3	GO:0004674; GO:0005524; GO:0005886; GO:0006468; GO:0009506; GO:0010193; GO:0016021; GO:0046777
Q39263	GO:0003700; GO:0005634; GO:0006355; GO:0009738; GO:0009788; GO:0019760; GO:0043565; GO:0044212; GO:0046872
Q9ZPS7	GO:0000139; GO:0005768; GO:0005774; GO:0005794; GO:0005802; GO:0009505; GO:0009506; GO:0010008; GO:0016020; GO:0016021; GO:0072657
Q9FPR6	GO:0000156; GO:0005634; GO:0006355; GO:0009736
Q9SZ46	GO:0004497; GO:0005506; GO:0010039; GO:0016020; GO:0016021; GO:0016709; GO:0020037; GO:0042343; GO:0071281; GO:0106144; GO:0106146
Q0WN60	GO:0008270; GO:0009451
O82497	GO:0003924; GO:0005525; GO:0005739
A5D7C2	GO:0000055; GO:0005634; GO:0005730; GO:0030036; GO:0042273
Q8GYB1	GO:0003986; GO:0005739; GO:0006104; GO:0006753; GO:0008893; GO:0010945; GO:0015937; GO:0015938; GO:0046872
O22436	GO:0005524; GO:0009507; GO:0015979; GO:0015995; GO:0016851
Q8S8Q6	GO:0005794; GO:0005886; GO:0009506; GO:0016020; GO:0016021; GO:0050829
Q66GR3	GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0046983; GO:0048573
Q9LUM4	GO:0001666; GO:0003677; GO:0003700; GO:0005634; GO:0009873; GO:0010468
Q8LD26	
Q9FNP1	GO:0005524; GO:0005778; GO:0005829; GO:0006635; GO:0007031; GO:0016558; GO:0016887; GO:0042623
O04973	GO:0003852; GO:0009098
O04974	GO:0003852; GO:0009098
O23553	GO:0000024; GO:0005983; GO:0009409; GO:0009570; GO:0016161; GO:0102229
P48353	GO:0001671; GO:0005783; GO:0005789; GO:0030433; GO:0030544; GO:0051085; GO:0071218
Q8L7S0	GO:0016926; GO:0070139
Q38845	GO:0000159; GO:0005618; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006470; GO:0006952; GO:0009723; GO:0009734; GO:0009738; GO:0009789; GO:0009873; GO:0009926; GO:0010119; GO:0019888; GO:0035304
Q8RXA7	GO:0000911; GO:0005886; GO:0009825; GO:0010235; GO:0030136; GO:0040008; GO:0045824; GO:0080008
Q9SX29	GO:0005840; GO:0008233; GO:0009570; GO:0030163; GO:0030674; GO:0051087; GO:1903052
Q9LS39	GO:0000175; GO:0003723; GO:0004535; GO:0005634; GO:0005737; GO:0046872
Q80XQ2	GO:0002092; GO:0005096; GO:0005776; GO:0005794; GO:0005829; GO:0006886; GO:0006914; GO:0010008; GO:0016236; GO:0017137; GO:0030122; GO:0030904; GO:0035612; GO:0042147; GO:0042594; GO:0043231; GO:0090630; GO:1905394; GO:1990316
Q9SA34	GO:0000166; GO:0003938; GO:0005737; GO:0005829; GO:0006177; GO:0006183; GO:0009735; GO:0046872
Q54BW6	
Q5XJ97	GO:0003677; GO:0003723; GO:0005730; GO:0005737; GO:0006364
P48785	GO:0003700; GO:0005634; GO:0006952; GO:0009733; GO:0035064; GO:0043565; GO:0045893; GO:0046872; GO:0061087
Q9LF24	GO:0005634; GO:0005829; GO:0009826; GO:0051513
Q8GW43	GO:0005777; GO:0005829; GO:0008710; GO:0009102; GO:0030170
Q9FGN8	GO:0005634; GO:0007065; GO:0007066; GO:0007131; GO:0007275
Q9XGA1	GO:0000287; GO:0004749; GO:0005524; GO:0005737; GO:0009116; GO:0009165; GO:0016301
Q6ZI17	GO:0003723; GO:0005634; GO:0016607; GO:0045836
Q9T0F7	GO:0000139; GO:0005794; GO:0009834; GO:0016021; GO:0030775; GO:0045491; GO:0045492
Q9SE83	GO:0000139; GO:0000266; GO:0003924; GO:0005525; GO:0005737; GO:0005774; GO:0005794; GO:0005829; GO:0005874; GO:0005886; GO:0006896; GO:0008017; GO:0008289; GO:0009506; GO:0009524; GO:0016020; GO:0030136
A2WYS8	GO:0052689
Q94F00	GO:0005829; GO:0006021; GO:0007165; GO:0008934; GO:0009507; GO:0009570; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
C0HJV2	GO:0030246
Q9C7R6	GO:0004842; GO:0005634; GO:0005737; GO:0009814; GO:0016567
P46087	GO:0000027; GO:0003723; GO:0005654; GO:0005730; GO:0006357; GO:0008284; GO:0009383; GO:0070475; GO:1901796
Q8L799	GO:0005506; GO:0005737; GO:0019310; GO:0019853; GO:0050113
P58905	GO:0005887; GO:0008519; GO:0015696; GO:0072488
F8WKW1	GO:0035251
Q9LF41	GO:0000151; GO:0000209; GO:0005634; GO:0005737; GO:0005829; GO:0030433; GO:0034450
O67577	GO:0000049; GO:0002938; GO:0009020
Q8LGI2	GO:0005739; GO:0005773; GO:0005774; GO:0005811; GO:0005886; GO:0009247; GO:0009941; GO:0016020; GO:0016491; GO:0031966
A0A0M4KE44	GO:0035251; GO:0042285
O50003	GO:0003735; GO:0005840; GO:0006412; GO:0019843
Q8W487	GO:0003729; GO:0005739; GO:0005759; GO:0008494; GO:0070131; GO:0097177
Q9LZM5	GO:0005886; GO:0016020; GO:0016021
Q9FE58	GO:0003723; GO:0003729; GO:0003735; GO:0005730; GO:0005829; GO:0005886; GO:0006412; GO:0016020; GO:0022625
Q9M9W3	GO:0004722; GO:0005634; GO:0005737; GO:0005829; GO:0009860; GO:0046872; GO:0048768
Q84WN3	GO:0005353; GO:0006995; GO:0007623; GO:0009646; GO:0009705; GO:0009750; GO:0015755; GO:0016021; GO:0051119; GO:0051260; GO:0070417; GO:1902334
Q8RXK7	GO:0005576; GO:0005618; GO:0009409; GO:0009620; GO:0009741; GO:0030599; GO:0042545; GO:0045330; GO:0045490; GO:0046910
Q6DR24	
Q9SY07	GO:0005739
Q94EI3	GO:0005778; GO:0005829; GO:0006625; GO:0007031
Q8LPF3	GO:0005576; GO:0005618; GO:0030599; GO:0042545; GO:0045330; GO:0045490
Q8VZP6	GO:0016021; GO:0016757; GO:0046872
Q3SWZ6	GO:0000922; GO:0001833; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006364; GO:0007052; GO:0008017; GO:0008283; GO:0019843; GO:0030282; GO:0030595; GO:0042256; GO:0043022; GO:0048539
Q9FM10	GO:0005887; GO:0008643; GO:0016021; GO:0051119; GO:0051260
Q9ZSB0	GO:0004252; GO:0005615
Q9M2C0	GO:0005381; GO:0005384; GO:0005774; GO:0006880; GO:0016020; GO:0016021; GO:0030026
K7K424	GO:0004144; GO:0005789; GO:0005811; GO:0006071; GO:0016021; GO:0019432
Q9SFU0	GO:0000139; GO:0005789; GO:0006886; GO:0006888; GO:0007029; GO:0007030; GO:0008270; GO:0008361; GO:0030127; GO:0032876; GO:0033116; GO:0048232; GO:0080119
Q9FN02	GO:0004722; GO:0005634; GO:0005654; GO:0005829; GO:0009408; GO:0009785; GO:0046872
Q42967	GO:0004853; GO:0006782; GO:0009507; GO:0015995
Q0WVD6	GO:0003676; GO:0005634; GO:0005829; GO:0006355; GO:0008469; GO:0019919; GO:0034969; GO:0035242; GO:0046872
Q9LNU1	GO:0004252; GO:0005618; GO:0006508; GO:0008236; GO:0010037; GO:0048046; GO:1900425; GO:2000038; GO:2000122
A8K979	GO:0000175; GO:0003676; GO:0008270; GO:0008310
Q93VM9	GO:0000347; GO:0000445; GO:0003723; GO:0005634; GO:0006397; GO:0006406; GO:0008380; GO:0009873; GO:0010267; GO:0031047; GO:0032784; GO:0050832
Q9VKV8	GO:0000398; GO:0005634; GO:0005730; GO:0005814; GO:0005874; GO:0005929; GO:0007288; GO:0007291; GO:0018094; GO:0031514; GO:0036064; GO:0036126; GO:0040011; GO:0044782; GO:0060271; GO:0060296; GO:0071011; GO:0071013; GO:1902093; GO:2000147
Q9ZU93	GO:0009620; GO:0016020; GO:0046872; GO:0050832
Q8NEJ9	GO:0000462; GO:0000775; GO:0003723; GO:0005634; GO:0005730; GO:0005739; GO:0006417; GO:0030175; GO:0030424; GO:0030425; GO:0032040
P92966	GO:0000381; GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005681; GO:0008380; GO:0010445; GO:0016607; GO:0031053; GO:0045292
O82752	GO:0006855; GO:0015297; GO:0016021; GO:0042910
Q9SG96	GO:0016021; GO:0016567; GO:0016740; GO:0046872
Q94CH6	GO:0005576; GO:0016042; GO:0016298
Q9FFN7	GO:0003951; GO:0004143; GO:0005524; GO:0006952; GO:0007205; GO:0009409; GO:0009611; GO:0016021; GO:0035556; GO:0046339; GO:0046486; GO:0046834; GO:0046872; GO:0048364; GO:0048366
Q9FMC2	GO:0003677; GO:0003700; GO:0005634
Q9SJ41	GO:0003677; GO:0003723; GO:0004518; GO:0046872
Q9LDL7	GO:0003700; GO:0005634; GO:0005737; GO:0009585; GO:0009640; GO:0043565
Q93WV0	GO:0003700; GO:0005634; GO:0009611; GO:0009961; GO:0043565; GO:0045893; GO:0046872
Q6ICW6	GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556
P53665	GO:0000035; GO:0000036; GO:0005739; GO:0005759; GO:0006633; GO:0055114; GO:0070469
Q8VXX4	GO:0003677; GO:0005524; GO:0005634; GO:0005663; GO:0006261
Q42699	GO:0003871; GO:0005737; GO:0008270; GO:0009086
Q9ASP6	GO:0003682; GO:0003729; GO:0005634; GO:0005737; GO:0005783; GO:0005829; GO:0007275; GO:0009617; GO:0009909; GO:0010439; GO:0010468; GO:0042742; GO:0043565; GO:0045087; GO:0045824; GO:0045893; GO:0050832; GO:0071395; GO:1902464; GO:1905933
Q5ZI43	GO:0003723; GO:0005634; GO:0005737; GO:0006606; GO:0061015; GO:0061608
O94336	GO:0004721; GO:0005634; GO:0005730; GO:0005829; GO:0005886; GO:0023052
O22715	GO:0005794; GO:0005829; GO:0006886; GO:0016192; GO:0030131; GO:0030665; GO:0031901
O22718	GO:0003878; GO:0005524; GO:0005829; GO:0006085; GO:0006633; GO:0009346
Q94AP3	GO:0000162; GO:0005774; GO:0005886; GO:0006952; GO:0009705; GO:0009734; GO:0009826; GO:0009834; GO:0009851; GO:0010315; GO:0016021; GO:0022857; GO:0071555; GO:0090355; GO:0090358
Q9M7Q2	GO:0003677; GO:0003700; GO:0005634; GO:0009738
Q9STW3	GO:0005783; GO:0005789; GO:0010256; GO:0016021; GO:0090693
O49500	GO:0009908; GO:0010228; GO:0040008; GO:0043161; GO:0046872; GO:0061630
P69250	GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253
P22433	GO:0004497; GO:0009507; GO:0009853; GO:0016984; GO:0019253
Q9FZH5	GO:0000032; GO:0004476; GO:0005829; GO:0006486; GO:0008270; GO:0009298; GO:0009646; GO:0009744; GO:0010043; GO:0019853; GO:0033591; GO:0046680; GO:0046686
Q9M7N6	GO:0005635; GO:0005794; GO:0016363
O23160	GO:0003700; GO:0005634; GO:0006355; GO:0009723; GO:0009737; GO:0009751; GO:0009753; GO:0010200; GO:0010929; GO:0019760; GO:0043565; GO:0044212; GO:0046686; GO:1901001
W8JWW3	GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037
Q9LTH4	GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0007623; GO:0009909
Q9STE8	GO:0005774; GO:0009507; GO:0009536; GO:0009658; GO:0009707; GO:0009735; GO:0009941; GO:0010006; GO:0015450; GO:0016020; GO:0031359; GO:0045036; GO:0045037; GO:0048598; GO:0061927
Q86HG0	GO:0004475; GO:0009298
A6NNE9	GO:0008270; GO:0016021; GO:0016567; GO:0016740; GO:0030659
Q8L7S3	GO:0003677; GO:0006396; GO:0008173; GO:0046872
Q9FKJ0	GO:0005634
P93026	GO:0000139; GO:0005509; GO:0005768; GO:0005770; GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0006511; GO:0006623; GO:0006896; GO:0007034; GO:0009940; GO:0016020; GO:0016021; GO:0017119; GO:0030665; GO:0031902; GO:0061630
A4XKC6	GO:0000967; GO:0004518; GO:0005737
Q5XF79	GO:0004674; GO:0005524; GO:0005886; GO:0006952
Q9ZU50	GO:0005313; GO:0005739; GO:0015180; GO:0015181; GO:0015185; GO:0015189; GO:0015812; GO:0016021; GO:0031966
P93005	GO:0009451
O29445	GO:0004617; GO:0006564; GO:0051287
Q8CGZ0	GO:0003723; GO:0005737; GO:0006396; GO:0006874; GO:0008285; GO:0033017; GO:0044325; GO:0048471; GO:0051209; GO:0070886
Q8L7Y9	GO:0003993; GO:0005576; GO:0009395
F4J2K4	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887
B9G3M6	GO:0003777; GO:0005524; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887
Q9SLG8	GO:0005773; GO:0005783; GO:0005886; GO:0009058; GO:0016020
Q9LEX0	GO:0005634; GO:0016567
Q9M439	GO:0004084; GO:0009097; GO:0009098; GO:0009099; GO:0009507; GO:0052654; GO:0052655; GO:0052656; GO:0071669
Q93XK2	GO:0005737; GO:0009312; GO:0033532; GO:0047268
Q9FZ24	GO:0005739
O22907	GO:0003723; GO:0004386; GO:0005524
Q9SIZ6	GO:0005576; GO:0016042; GO:0016788
Q9SRL8	
Q9LY43	GO:0005739
Q9SRK7	GO:0005345; GO:0005886; GO:0006863; GO:0015853; GO:0015854; GO:0016021
Q6NMR8	
Q8W4M7	GO:0000019; GO:0000717; GO:0003684; GO:0004003; GO:0005524; GO:0005634; GO:0006281; GO:0006366; GO:0006468; GO:0006979; GO:0009408; GO:0009411; GO:0033683; GO:0043141; GO:0045893; GO:0045951; GO:0046872; GO:0051539
D5LXJ0	GO:0005634; GO:0009877
P17093	GO:0003735; GO:0006412; GO:0019843; GO:0022627
Q9Y7R4	GO:0000790; GO:0003723; GO:0005737; GO:0042800; GO:0048188; GO:0051568; GO:0070869
Q8W4E6	GO:0005768; GO:0005774; GO:0005794; GO:0005801; GO:0005802; GO:0005886; GO:0016020; GO:0016021; GO:1990585
Q9LW96	GO:0004512; GO:0005737; GO:0006021; GO:0008654
Q8WVT3	GO:0000776; GO:0004175; GO:0005634; GO:0005793; GO:0005829; GO:0006888; GO:0007030; GO:0030008; GO:0051259; GO:0051310; GO:0090234; GO:1905342
Q9LM46	GO:0000977; GO:0003700; GO:0005634; GO:0007275; GO:0008134; GO:0009555; GO:0009909; GO:0010048; GO:0010152; GO:0043565; GO:0044212; GO:0045944; GO:0046983; GO:0080092
O65657	GO:0030001; GO:0046872
Q9LUG9	GO:0009698; GO:0016592; GO:2000762
P0C8Q8	GO:0005739; GO:0009451; GO:0080156
Q9CL21	GO:0003677; GO:0005524; GO:0006260; GO:0006281; GO:0006310; GO:0009432; GO:0043140
F4KEV7	GO:0000166; GO:0005829; GO:0043530; GO:0047627; GO:0047710
Q9FJH0	GO:0003924; GO:0005525; GO:0005768; GO:0005886; GO:0006886; GO:0032482
Q5MAU8	GO:0003993; GO:0005576; GO:0046872
Q05580	GO:0003676; GO:0004842; GO:0005737; GO:0016574; GO:0036205; GO:0046872
Q84JQ4	GO:0004674; GO:0005524; GO:0005886; GO:0009846; GO:0009860; GO:0016021; GO:0080092; GO:0090406
Q8GYX2	GO:0005634; GO:0005737; GO:0009744; GO:0009749; GO:0042594; GO:0046872; GO:1905582
Q8W5R5	GO:0003777; GO:0005524; GO:0005739; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0031347; GO:0046872
O81108	GO:0005388; GO:0005516; GO:0005524; GO:0005783; GO:0005789; GO:0005886; GO:0015085; GO:0016020; GO:0016021; GO:0046872; GO:0070588
O64815	GO:0016747
Q8GXB4	GO:0005886; GO:0016021; GO:0022857
Q39242	GO:0004791; GO:0005759; GO:0019430
Q338N2	GO:0003677; GO:0046872
Q94AU2	GO:0000139; GO:0005484; GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0005886; GO:0006888; GO:0006890; GO:0012507; GO:0015031; GO:0016021; GO:0031201; GO:0048280
Q9SY88	GO:0005634; GO:0009640; GO:0016607; GO:0031648; GO:0046872; GO:0061630
Q8VYN9	GO:0002238; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0009507
O80775	GO:0005634; GO:0005737; GO:0006364; GO:0009553; GO:0009793; GO:0009855; GO:0009960; GO:0010197; GO:0080186
Q38910	GO:0004553; GO:0005618; GO:0005794; GO:0010411; GO:0016762; GO:0042546; GO:0048046; GO:0071555
Q9SZC9	GO:0005375; GO:0005524; GO:0009507; GO:0009536; GO:0009570; GO:0009767; GO:0009941; GO:0016021; GO:0016531; GO:0031969; GO:0035434; GO:0043682; GO:0055070
Q8W4F0	GO:0005886; GO:0032875; GO:0043130; GO:0046872
Q40294	GO:0005743; GO:0009916; GO:0016021; GO:0046872; GO:0070469; GO:0102721
Q8S9J0	GO:0016021; GO:0016567; GO:0031464
O13737	GO:0005783; GO:0030176; GO:0046521; GO:0102672
Q8RXS1	GO:0009507; GO:0009535; GO:0009773; GO:0010598; GO:0016021
Q9XFI1	GO:0009507; GO:0045454; GO:0055114
F4K410	GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0006364; GO:0006412; GO:0009409; GO:0009507; GO:0050821; GO:1990904
Q9FF12	GO:0004497; GO:0004499; GO:0050660; GO:0050661
Q9MA98	GO:0000014; GO:0000110; GO:0000710; GO:0000724; GO:0003684; GO:0003697; GO:0006294; GO:0006296; GO:0006312; GO:0010213; GO:0010224; GO:0010332; GO:0017108; GO:0070522; GO:0070914
Q9LVU1	GO:0005783; GO:0005789; GO:0005886; GO:0016021
Q54DK3	GO:0000727; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0018105; GO:0018107; GO:0046872
Q9LD45	GO:0000038; GO:0005635; GO:0005737; GO:0005783; GO:0005789; GO:0006983; GO:0009414; GO:0016021; GO:0043066; GO:0043069
Q39065	GO:0005375; GO:0005886; GO:0006825; GO:0006878; GO:0016020; GO:0016021; GO:0048235; GO:0048364
O81304	GO:0009534
O49743	GO:0003700; GO:0005634; GO:0008270; GO:0009416; GO:0043565; GO:0045893
O80536	GO:0000976; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0009585; GO:0009639; GO:0009704; GO:0009740; GO:0010017; GO:0031539; GO:0042802; GO:0044212; GO:0046983
Q9FJK3	GO:0000981; GO:0000987; GO:0003700; GO:0005634; GO:0007275; GO:0008134; GO:0043078; GO:0043565; GO:0044212; GO:0045944; GO:0046983
O81831	GO:0005509; GO:0080167
Q9LX20	GO:0004190; GO:0006508; GO:0030163; GO:0031225; GO:0046658
Q9SCY3	GO:0003755; GO:0009507; GO:0009535; GO:0009543; GO:0009579
Q9M160	GO:0003700; GO:0006355; GO:0009793
Q6PNC0	GO:0007035; GO:0043291
Q9LJW5	GO:0003677; GO:0005634; GO:0005737; GO:0010582; GO:0035670; GO:0042803; GO:0046872
Q08A72	GO:0005634; GO:0050832
Q99942	GO:0004842; GO:0005783; GO:0005789; GO:0006511; GO:0008270; GO:0009617; GO:0010507; GO:0016021; GO:0030433; GO:0031648; GO:0031966; GO:0036503; GO:0036513; GO:0042802; GO:0044257; GO:0044322; GO:0044390; GO:0044877; GO:0055085; GO:0061630; GO:0070534; GO:0070936; GO:0071712; GO:1904380; GO:2000785
Q9FZK4	GO:0005634; GO:0005635; GO:0005737; GO:0006606; GO:0006913; GO:0044613
Q5XV40	GO:0005634; GO:0005886; GO:0009958; GO:0009959; GO:0016021; GO:0040008; GO:2000012
Q6YZ54	GO:0003677; GO:0005524; GO:0005634; GO:0005663; GO:0006261; GO:0031348
Q9C9K2	GO:0005507; GO:0009507; GO:0016151; GO:0019253; GO:0032991; GO:0034605; GO:0071454; GO:0080153
O22806	GO:0000776; GO:0000778; GO:0004672; GO:0005737; GO:0005815; GO:0005828; GO:0005876; GO:0007094; GO:0010369; GO:0051754
Q9S709	GO:0000398; GO:0003677; GO:0005634; GO:0005681; GO:0016607; GO:0030628; GO:0046872; GO:0048573; GO:0089701
Q69XV0	GO:0003677; GO:0003700; GO:0005634; GO:0005789; GO:0010200; GO:0016021; GO:0030968; GO:0034976
Q9FRI5	GO:0008270; GO:0009451
Q9SYK9	GO:0008194; GO:0010016; GO:0035251; GO:0042631; GO:0043231; GO:0052638; GO:0070301; GO:0071215; GO:0071475; GO:0080024; GO:0080043; GO:0080044; GO:0080167
Q9S7R3	GO:0003677; GO:0005634; GO:0007275; GO:0009299; GO:0009416; GO:0090698
P46228	GO:0003723; GO:0005840
Q9C6A1	GO:0000394; GO:0003690; GO:0003723; GO:0005739; GO:0006353; GO:0006355; GO:0009507; GO:0009658; GO:0032502
V5YMB3	GO:0004175; GO:0008236; GO:0008239; GO:0051603
Q9SX80	GO:0003729; GO:0005634; GO:0005829; GO:0006397; GO:0008143; GO:0010494; GO:0034605
Q8GSJ1	GO:0000105; GO:0000287; GO:0003879; GO:0009507; GO:0009570
F4IH25	GO:0000463; GO:0000466; GO:0005654; GO:0005730; GO:0007276; GO:0030687; GO:0043021; GO:0051302; GO:0070545
Q93W20	GO:0005198; GO:0005506; GO:0009507; GO:0009570; GO:0009658; GO:0016226; GO:0051537; GO:0051539; GO:0097428
O82528	GO:0003735; GO:0005840; GO:0006412
Q7XJS0	GO:0005634; GO:0005694; GO:0018024; GO:0046872
Q6A026	GO:0000785; GO:0001656; GO:0002088; GO:0003007; GO:0005634; GO:0005654; GO:0005886; GO:0006281; GO:0007064; GO:0008156; GO:0009952; GO:0051301; GO:0060021; GO:0097402
F4IBD7	GO:0005227; GO:0005886; GO:0016021
Q944H5	GO:0005215; GO:0005739; GO:0005743; GO:0006828; GO:0016021; GO:0016530; GO:1901562
