Entry	Gene ontology IDs
Q8VWJ2	GO:0003700; GO:0005634; GO:0042659; GO:0043565
Q945B6	GO:0046872; GO:0051213
Q9LVI6	GO:0004672; GO:0005524; GO:0005886; GO:0009506; GO:0016021
Q9FJ40	GO:0005576; GO:0016042; GO:0016788
O22943	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016021; GO:0016757; GO:0042802; GO:0052324; GO:2001009
Q9FKI0	GO:0005737; GO:0005829; GO:0005884; GO:0009846; GO:0009860; GO:0030036; GO:0032432; GO:0051015; GO:0051017; GO:0051639
Q94AR4	
Q9FN89	GO:0003935; GO:0005525; GO:0008686; GO:0009231; GO:0009507; GO:0046872
O49508	
Q39194	GO:0009523; GO:0009535; GO:0015979; GO:0016021; GO:0042549
Q9FY79	GO:0005507; GO:0046274; GO:0048046; GO:0052716
O23160	GO:0003700; GO:0005634; GO:0006355; GO:0009723; GO:0009737; GO:0009751; GO:0009753; GO:0010200; GO:0010929; GO:0019760; GO:0043565; GO:0044212; GO:0046686; GO:1901001
O81117	GO:0004497; GO:0005506; GO:0005789; GO:0016021; GO:0016705; GO:0020037
O82200	GO:0005506; GO:0005737; GO:0019310; GO:0019853; GO:0050113
Q2QYL2	GO:0006869; GO:0008289
Q05349	GO:0009734
Q5JL96	GO:0005634; GO:0008270; GO:0016567; GO:0016740
Q940J1	GO:0003700; GO:0005634; GO:0009637; GO:0030308; GO:0043565; GO:0045893; GO:0048510; GO:0048573
Q94AU9	GO:0009409; GO:0009414; GO:0009534; GO:0009651; GO:0044183; GO:0061077
Q66GQ5	GO:0000139; GO:0005794; GO:0005975; GO:0009834; GO:0010411; GO:0016021; GO:0016407; GO:0016491; GO:0045491; GO:0045492; GO:1990937
P46644	GO:0004069; GO:0005777; GO:0006103; GO:0006531; GO:0006536; GO:0009058; GO:0009507; GO:0009536; GO:0010150; GO:0016020; GO:0030170
Q9FNL3	GO:0009507; GO:0009705; GO:0010256; GO:0016021
G9M9M2	GO:0002238; GO:0009620; GO:0009699; GO:0009805; GO:0016706; GO:0046872
Q9S7Y7	GO:0005618; GO:0009044; GO:0009505; GO:0009506; GO:0009507; GO:0010411; GO:0030246; GO:0045493; GO:0046556; GO:0046686; GO:0048046; GO:0061634; GO:0071555; GO:0080176
Q9FGZ4	GO:0003677; GO:0003700; GO:0005634; GO:0009617; GO:0010200; GO:0042742; GO:0043565; GO:0045893
Q41916	GO:0004869; GO:0005576; GO:0005618; GO:0006952; GO:0010030; GO:0034605
O82155	GO:0003700; GO:0005634; GO:0006355; GO:0010200; GO:0044212; GO:0046872
B8AE37	GO:0005634; GO:0009909
Q94A65	GO:0009507; GO:0009534; GO:0009535; GO:0009941
Q8LBI9	GO:0005351; GO:0005887
P86809	GO:0006869; GO:0008289
Q93YN1	GO:0002237; GO:0004674; GO:0005524; GO:0005886; GO:0009409; GO:0009625; GO:0046777; GO:0050826
Q9LW83	GO:0004674; GO:0005516; GO:0005524; GO:0005886; GO:0006468; GO:0009620; GO:0016021; GO:0030246; GO:0045087
Q9FMQ4	GO:0005576; GO:0060320
O80919	GO:0000139; GO:0005794; GO:0016021; GO:0016413; GO:0045492; GO:1990538
P37707	
Q9S7R3	GO:0003677; GO:0005634; GO:0007275; GO:0009299; GO:0009416; GO:0090698
Q9FZI8	GO:0005773; GO:0005774; GO:0006629; GO:0008374; GO:0016021
Q9FLC0	GO:0004601; GO:0005618; GO:0005794; GO:0005829; GO:0006979; GO:0009809; GO:0010089; GO:0020037; GO:0042744; GO:0046872; GO:0048046; GO:1901430
Q9ZVP8	GO:0003677; GO:0003700; GO:0005634; GO:0009908
Q42896	GO:0005524; GO:0005829; GO:0006000; GO:0008865; GO:0019200; GO:0019252
Q40374	GO:0005576; GO:0006952; GO:0009607
Q8RWY4	GO:0003677; GO:0003700; GO:0005634
Q8VZP6	GO:0016021; GO:0016757; GO:0046872
Q43046	GO:0009809; GO:0046983; GO:0047763
O23181	GO:0004620; GO:0005737; GO:0006952; GO:0009737; GO:0016042; GO:0047372
Q56YT0	GO:0005507; GO:0046274; GO:0048046; GO:0052716
P24397	GO:0031418; GO:0046872; GO:0047998
A7NY33	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q8S8Q6	GO:0005794; GO:0005886; GO:0009506; GO:0016020; GO:0016021; GO:0050829
B3EWI4	GO:0009523; GO:0009535; GO:0015979
K4BWV2	GO:0005634; GO:0006355; GO:0010150; GO:0031155; GO:0043565
O23020	GO:0005576; GO:0060320
Q9FFC6	GO:0005576; GO:0016042; GO:0016788
P33081	GO:0009734
Q4UKR8	
P13447	GO:0005615
Q9XI73	GO:0005509; GO:0009344; GO:0009507; GO:0009534; GO:0009535; GO:0009543; GO:0009654; GO:0009767; GO:0019898; GO:0045156
Q944G9	GO:0004332; GO:0005829; GO:0006094; GO:0006096; GO:0009507; GO:0009570; GO:0009579; GO:0009737; GO:0009941; GO:0010287; GO:0016020; GO:0030388; GO:0046686; GO:0048046
Q75W17	GO:0005975; GO:0009507; GO:0033956
Q9T0H8	GO:0048046
Q9LEH3	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q9LZH5	GO:0005886; GO:0006869; GO:0008289; GO:0031225; GO:0042335; GO:0046658
Q9FFY3	GO:0008289; GO:0031225
Q93ZA3	GO:0005576; GO:0005618; GO:0045551; GO:0050268; GO:0052747; GO:0071949
Q8GXR2	GO:0005351; GO:0005887
O82659	GO:0000278; GO:0005509; GO:0005737; GO:0005813; GO:0005814; GO:0005886; GO:0007099; GO:1901527
Q9FKS8	GO:0003333; GO:0005886; GO:0015171; GO:0015293; GO:0016021; GO:0043090; GO:0080167
Q9LFT0	GO:0005794; GO:0016021; GO:0016413
A5WVX1	GO:0006479; GO:0008168
A8MRC7	GO:0000139; GO:0005783; GO:0005794; GO:0006486; GO:0008378; GO:0016021
Q9FGH9	GO:0000145; GO:0005829; GO:0005886; GO:0006887; GO:0009414; GO:0009789; GO:0012505; GO:0042742; GO:0045335; GO:0050832; GO:0070062; GO:0090333
Q9CA68	GO:0005576; GO:0016042; GO:0016788
Q9LTW9	GO:0031225; GO:0046658
P49107	GO:0015979; GO:0019904; GO:0030093
Q93VH2	GO:0004518; GO:0005634
K4D9Y4	GO:0005985; GO:0016746; GO:0016747
Q41932	GO:0005509; GO:0009507; GO:0009534; GO:0009535; GO:0009570; GO:0009579; GO:0009654; GO:0009767; GO:0019898; GO:0031977; GO:0045156; GO:0048046
O14638	GO:0002276; GO:0003676; GO:0004528; GO:0005044; GO:0005509; GO:0006220; GO:0006796; GO:0008270; GO:0009143; GO:0009897; GO:0016021; GO:0016324; GO:0030247; GO:0033007; GO:0035529; GO:0046034; GO:0047429; GO:0048471; GO:0050728; GO:0070062; GO:0070667
Q9STF2	GO:0007623; GO:0009507; GO:0009508; GO:0009534; GO:0009535; GO:0009941; GO:0016020; GO:0042644; GO:0098572
F4I274	GO:0003677; GO:0003700; GO:0005634; GO:0006355
Q67Y93	GO:0004861; GO:0005634; GO:0005654; GO:0007050; GO:0009737; GO:0010311; GO:0045736; GO:0045740; GO:0048366; GO:0048367; GO:0048527
Q9SGZ5	GO:0005618; GO:0009044; GO:0009505; GO:0009506; GO:0009507; GO:0031222; GO:0045493; GO:0046556; GO:0048046
O48786	GO:0005506; GO:0008395; GO:0009741; GO:0010268; GO:0016021; GO:0016131; GO:0016705; GO:0020037; GO:0040008
P07979	GO:0005975; GO:0042972
F4JLP5	GO:0004148; GO:0009055; GO:0009507; GO:0009570; GO:0009941; GO:0045454; GO:0046685; GO:0050660
C0HJG8	GO:0008237; GO:0046872
P27495	GO:0009522; GO:0009523; GO:0009535; GO:0009765; GO:0016021; GO:0016168; GO:0018298; GO:0046872
O65782	GO:0000162; GO:0005506; GO:0005739; GO:0005783; GO:0005886; GO:0009625; GO:0009641; GO:0009682; GO:0009684; GO:0009759; GO:0010114; GO:0016020; GO:0016021; GO:0016709; GO:0020037; GO:0040008; GO:0042742; GO:0048830; GO:0052544
K4BNG7	GO:0005634; GO:0006355; GO:0009646; GO:0009737; GO:0009738; GO:0010150; GO:0031155; GO:0043565; GO:1902265
Q8LCA1	GO:0003677; GO:0009507; GO:0009508; GO:0009534; GO:0009535; GO:0009579; GO:0009737; GO:0009773; GO:0009941; GO:0016021; GO:0019904; GO:0030093; GO:0042644
P17859	GO:0004556; GO:0005509; GO:0005975; GO:0103025
B9GIE4	GO:0005886; GO:0016021; GO:0051539
Q96519	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872; GO:0048511
Q8LC45	GO:0004553; GO:0005618; GO:0005887; GO:0009831; GO:0010411; GO:0016762; GO:0042546; GO:0048046
Q9LPU9	GO:0005381; GO:0005384; GO:0005774; GO:0006880; GO:0010039; GO:0016020; GO:0016021; GO:0030026; GO:0071281; GO:0071369; GO:0071732
P52409	GO:0005975; GO:0006952; GO:0042973
H2DH21	GO:0004497; GO:0005506; GO:0016021; GO:0016705; GO:0020037
Q9FKQ1	GO:0006855; GO:0015297; GO:0016021; GO:0042910
Q05214	GO:0005524; GO:0005737; GO:0005856
Q9LDA7	GO:0004722; GO:0004724; GO:0046872
P22200	GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0016301; GO:0030955
Q8L8Z8	GO:0000122; GO:0005737; GO:0009055; GO:0015035; GO:0045454; GO:0046872; GO:0051537
Q0D4B2	GO:0004674; GO:0005524; GO:0007165
Q9S7N7	GO:0009507; GO:0009534; GO:0009535; GO:0009579; GO:0009773; GO:0009780; GO:0009941; GO:0015979; GO:0016021; GO:0030093; GO:0031969; GO:0042550; GO:0050821
F4I5D5	GO:0005783; GO:0005886; GO:0016021; GO:0022857; GO:1900150; GO:1900425; GO:1902289
P0DN92	GO:0005576; GO:0060320
Q9S746	GO:0005576; GO:0007267; GO:0009553; GO:0010430; GO:0016614; GO:0046593; GO:0050660
Q8VY13	GO:0000293; GO:0005739; GO:0005886; GO:0016021; GO:0031966; GO:0033215; GO:0046872; GO:0055114
P43282	GO:0004478; GO:0005524; GO:0005829; GO:0006556; GO:0006730; GO:0046872
P43286	GO:0003729; GO:0005773; GO:0005886; GO:0006833; GO:0009414; GO:0009506; GO:0009507; GO:0009737; GO:0015250; GO:0016020; GO:0016021; GO:0031625; GO:0080170
P12437	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q9FNA2	GO:0005737; GO:0006598; GO:0016491; GO:0046208; GO:0046592; GO:0050660; GO:0052894; GO:0052895; GO:0052901; GO:0052902; GO:0052903; GO:0052904
Q69T58	GO:0005634; GO:0006355; GO:0008289; GO:0043565
Q9LFP1	GO:0000149; GO:0005484; GO:0005773; GO:0005774; GO:0005794; GO:0006887; GO:0006906; GO:0009651; GO:0015031; GO:0016021; GO:0030897; GO:0031201; GO:0031902
P00299	GO:0005507; GO:0009055; GO:0009535
Q8LGR0	GO:0005615
Q84WT8	GO:0004869; GO:0005576; GO:0005618; GO:0005773; GO:0005829; GO:0006952; GO:0009506
P23547	GO:0005615; GO:0005975; GO:0006952; GO:0042973
Q9LV60	GO:0005576; GO:0080167
P15003	GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872
Q67YU0	GO:0005576; GO:0005615; GO:0009823; GO:0019139; GO:0071949
A8KYS5	GO:0004801; GO:0005737; GO:0005975; GO:0006098
Q1EBV7	GO:0006849; GO:0009534; GO:0009941; GO:0016021; GO:0050833
Q08435	GO:0005524; GO:0005886; GO:0008553; GO:0016021; GO:0046872; GO:0120029
Q9SUI7	GO:0009507; GO:0009534; GO:0009535; GO:0009538; GO:0015979; GO:0016021
Q8RX87	GO:0010325; GO:0047274
P08252	GO:0000272; GO:0004568; GO:0005773; GO:0006032; GO:0006952; GO:0008061; GO:0016998
Q0WPE9	GO:0005886; GO:0009506; GO:0016021; GO:0022857
Q8VYN9	GO:0002238; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0009507
B6SJQ0	GO:0016021
P0C5E2	GO:0004674; GO:0005524; GO:0005886; GO:0016021; GO:0030247; GO:0042631; GO:0048573; GO:0071215
F8WKW0	GO:0009507; GO:0016758
Q8L7W2	GO:0005829; GO:0009611; GO:0035529; GO:0046872; GO:0047631; GO:0051287
Q8LAD7	GO:0005102; GO:0005576; GO:0005615; GO:0009723; GO:0010102; GO:0010227; GO:0010468; GO:0045490; GO:0048046; GO:0050829; GO:0060305; GO:0060866
Q9SC19	GO:0005576; GO:0005618; GO:0005794; GO:0006486; GO:0009506; GO:0030244; GO:0052691; GO:0071555; GO:0071669
O04023	GO:0000326; GO:0005783; GO:0005789; GO:0005886; GO:0006623; GO:0016021; GO:0032586
Q69P80	GO:0005375; GO:0005886; GO:0006878; GO:0016021
Q1PE89	GO:0004675; GO:0005524; GO:0005886; GO:0006468; GO:0006952
Q93ZN2	GO:0005829; GO:0016491; GO:0046686
O24172	GO:0019864
F4JLQ5	GO:0005576; GO:0060320
Q9SV72	GO:0005102; GO:0007267; GO:0010052; GO:0010374; GO:0010375; GO:0019901; GO:0033612; GO:0048046; GO:2000038; GO:2000123
Q9STW5	GO:0005886; GO:0006955; GO:0009626
Q40459	GO:0009535; GO:0009654; GO:0010207; GO:0010242; GO:0042549
Q07970	GO:0000777; GO:0003777; GO:0005524; GO:0005634; GO:0005737; GO:0005819; GO:0005871; GO:0005872; GO:0005874; GO:0007018; GO:0008017; GO:0008569; GO:0009524; GO:0009971; GO:0016887; GO:0051225; GO:0051301
Q0WPS2	GO:0016021; GO:0046872; GO:0055114
Q9XH32	GO:0000906; GO:0009231; GO:0009349; GO:0009507
Q9M153	GO:0005576; GO:0016042; GO:0016788
P17801	GO:0004674; GO:0005524; GO:0005886; GO:0006468; GO:0016021; GO:0048544
Q58FZ0	GO:0030001; GO:0046872
Q67BJ4	GO:0000139; GO:0001576; GO:0006486; GO:0007009; GO:0008378; GO:0015643; GO:0016020; GO:0016021; GO:0050512
Q08298	GO:0005768; GO:0005794; GO:0005802; GO:0009651
P25871	GO:0006952; GO:0009607
Q9SI72	GO:0004857; GO:0043086; GO:0046910; GO:0048046
P25141	GO:0004022; GO:0005737; GO:0008270
Q8LB81	GO:0005576; GO:0016042; GO:0016788; GO:0042335
P00303	GO:0009055; GO:0009856; GO:0031012; GO:0046872; GO:0048046; GO:0048653
Q9S9Z2	GO:0003700; GO:0005634; GO:0005737; GO:0009733; GO:0009737; GO:0009751; GO:0030154; GO:0040008; GO:0043565; GO:0044212; GO:0071365; GO:1901332
P06237	GO:0008146; GO:0009877
Q9FYG4	GO:0004031; GO:0005576; GO:0007275; GO:0102797; GO:0102798
P80883	GO:0009512; GO:0009535; GO:0015979; GO:0016021; GO:0055114
A8MRP4	GO:0005576; GO:0006952
A0A3Q7I5Y9	GO:0003677; GO:0003700; GO:0005634
Q40561	GO:0004867
Q8RXX9	GO:0004842; GO:0005886; GO:0009814; GO:0009816; GO:0010200; GO:0016021; GO:0016567; GO:0046872
P31853	GO:0005524; GO:0009535; GO:0015078; GO:0015986; GO:0016021; GO:0045263
Q8GXF8	GO:0004842; GO:0005737; GO:0009501; GO:0009630; GO:0016567; GO:0046872; GO:0061630
B8BKP4	GO:0005887; GO:0008515; GO:0051119
Q8GT41	GO:0004857; GO:0005576
O65493	GO:0000325; GO:0004197; GO:0005615; GO:0005634; GO:0005764; GO:0005886; GO:0010623; GO:0051603
Q9XI29	GO:0005886
Q9SJI7	GO:0005737; GO:0008970; GO:0009507; GO:0009650; GO:0016042; GO:0071493
A9QNE7	GO:0004497; GO:0005506; GO:0009414; GO:0009733; GO:0009737; GO:0009856; GO:0010295; GO:0016021; GO:0016125; GO:0020037; GO:0046345; GO:0055114
Q9LV52	GO:0000978; GO:0003700; GO:0005634; GO:0034605; GO:0043565; GO:0061408
P31531	GO:0009693; GO:0009835; GO:0016847; GO:0030170
O48837	GO:0002229; GO:0004675; GO:0005524; GO:0005886; GO:0006952; GO:0009611; GO:0009617; GO:0042742; GO:0071395; GO:0071446
P0C897	GO:0016021
Q9XF43	GO:0005783; GO:0005789; GO:0006633; GO:0009409; GO:0009416; GO:0009826; GO:0010025; GO:0016021; GO:0102336; GO:0102337; GO:0102338; GO:0102756
P50156	GO:0005774; GO:0015250; GO:0016021
Q9THX6	GO:0000302; GO:0004601; GO:0009535; GO:0009543; GO:0020037; GO:0034599; GO:0042744
H2DF88	GO:0004564; GO:0005774; GO:0005975; GO:0016021
F4HVY0	GO:0000170; GO:0005506; GO:0005789; GO:0008610; GO:0009414; GO:0009924; GO:0010025; GO:0016021; GO:0042742; GO:0043447; GO:0050832; GO:1990465
Q9LMU2	GO:0004866; GO:0005618; GO:0009625; GO:0048046
P26302	GO:0005524; GO:0008974; GO:0009507; GO:0019253
Q9MA87	GO:0006004; GO:0009856; GO:0016021; GO:0016757
Q8IUS5	GO:0016021; GO:0016787
Q8RXN0	GO:0005524; GO:0005886; GO:0009611; GO:0009651; GO:0009737; GO:0009897; GO:0010222; GO:0010588; GO:0015245; GO:0015908; GO:0016021; GO:0016887; GO:0042626; GO:0042803; GO:0055085; GO:0080051
Q9FGT8	GO:0000302; GO:0005737; GO:0005739; GO:0005773; GO:0005774; GO:0005783; GO:0005794; GO:0005886; GO:0006629; GO:0006883; GO:0009408; GO:0009409; GO:0009414; GO:0009416; GO:0009506; GO:0009644; GO:0009735; GO:0009898; GO:0009941; GO:0010286; GO:0010431; GO:0030644; GO:0031969; GO:0042538; GO:0045735; GO:0050826; GO:1901002; GO:1901562; GO:1902884
K4CF70	GO:0004497; GO:0005506; GO:0006952; GO:0009707; GO:0016021; GO:0016125; GO:0016705; GO:0016829; GO:0020037; GO:0031408; GO:0055114
Q9C5X8	GO:0005623; GO:0006777; GO:0006970; GO:0008265; GO:0009000; GO:0009408; GO:0009409; GO:0009651; GO:0009688; GO:0009734; GO:0010118; GO:0010182; GO:0018315; GO:0030151; GO:0030170; GO:0042742; GO:0045037; GO:0102867
Q9SDT1	GO:0009507; GO:0015979; GO:0015995; GO:0016630
Q9LDR8	GO:0003700; GO:0005634; GO:0006355; GO:0006952; GO:0006970; GO:0009611; GO:0009651; GO:0009737; GO:0030154; GO:0043565; GO:0044212
Q9FJ82	GO:0008839; GO:0009089; GO:0009507; GO:0009570; GO:0019684; GO:0019877
O80952	GO:0005739; GO:0006655; GO:0008444; GO:0008654; GO:0009507; GO:0009941; GO:0010027; GO:0016021; GO:0030145; GO:0031969; GO:0046474
Q9CAC5	GO:0009535; GO:0009773; GO:0010258; GO:0010598; GO:0016021; GO:0016655; GO:0042651; GO:0048038
Q42910	GO:0005524; GO:0006090; GO:0009507; GO:0015979; GO:0016301; GO:0046872; GO:0050242
Q9XGZ9	GO:0004722; GO:0004724; GO:0046872
K4CI52	GO:0004497; GO:0005506; GO:0009414; GO:0009687; GO:0009737; GO:0009835; GO:0016021; GO:0016125; GO:0016705; GO:0020037; GO:0046345; GO:0055114
P93111	GO:0006782; GO:0008883; GO:0009507; GO:0015995; GO:0050661
O04893	GO:0004558; GO:0030246; GO:0032450
Q9T0F7	GO:0000139; GO:0005794; GO:0009834; GO:0016021; GO:0030775; GO:0045491; GO:0045492
Q9FK62	GO:0005886; GO:0007275; GO:0009734; GO:0040008
Q02214	GO:0004867; GO:0005576; GO:0005773; GO:0009611
P42738	GO:0004106; GO:0005829; GO:0009073; GO:0009507; GO:0016688; GO:0046417
Q9C519	GO:0003700; GO:0005634; GO:0009873; GO:0010200; GO:0016036; GO:0043565; GO:0044212; GO:0045892; GO:0080169
Q9SR79	GO:0003993; GO:0005576; GO:0016020; GO:0016788; GO:0046872
Q9C994	GO:0005774; GO:0006855; GO:0015297; GO:0016021; GO:0042910; GO:0046618
Q9SBA7	GO:0005351; GO:0005886; GO:0005887; GO:0015145; GO:0015749; GO:0090406
O64825	GO:0004672; GO:0005524; GO:0005886; GO:0008061; GO:0016021; GO:0045087; GO:0071219; GO:0071323
Q9ZW24	GO:0004364; GO:0005737; GO:0005829; GO:0006749; GO:0009407; GO:0009751
Q9AR73	GO:0050505
Q9SB37	GO:0004857; GO:0009641; GO:0043086; GO:0048046
Q9LDL7	GO:0003700; GO:0005634; GO:0005737; GO:0009585; GO:0009640; GO:0043565
Q9M886	GO:0006355
Q43848	GO:0004802; GO:0009535; GO:0019253; GO:0046872
P93604	GO:0004674; GO:0005524; GO:0005886; GO:0016021
Q8L936	GO:0000149; GO:0005545; GO:0005546; GO:0005794; GO:0005886; GO:0005905; GO:0006897; GO:0006900; GO:0030136; GO:0032050; GO:0072583
Q9C9W9	GO:0005634; GO:0005829; GO:0006355; GO:0007623; GO:0009637; GO:0009881; GO:0009908; GO:0009911; GO:0010468; GO:0016567; GO:0018298; GO:0019005
Q6LA42	GO:0000160; GO:0005634; GO:0048511
O23620	GO:0003680; GO:0003700; GO:0005634
Q9M0Y9	GO:0005737; GO:0009860; GO:0040008
Q9SLN8	GO:0016491
Q43147	GO:0004497; GO:0005506; GO:0007275; GO:0010268; GO:0016021; GO:0016125; GO:0016132; GO:0016705; GO:0020037; GO:0055114
Q9SE83	GO:0000139; GO:0000266; GO:0003924; GO:0005525; GO:0005737; GO:0005774; GO:0005794; GO:0005829; GO:0005874; GO:0005886; GO:0006896; GO:0008017; GO:0008289; GO:0009506; GO:0009524; GO:0016020; GO:0030136
Q9LZI2	GO:0000139; GO:0005737; GO:0005768; GO:0005794; GO:0005802; GO:0005886; GO:0008460; GO:0016020; GO:0016021; GO:0019305; GO:0032580; GO:0033320; GO:0042732; GO:0048040; GO:0070403
O80482	GO:0003677; GO:0003700; GO:0005634; GO:0046983
Q8L4N1	GO:0002238; GO:0005524; GO:0009507
Q84LF2	GO:0000287; GO:0005737; GO:0006952; GO:0010333; GO:0016114; GO:0102698
Q9CWP6	GO:0005887; GO:0006935; GO:0090023; GO:0090026
Q84MC0	GO:0005886; GO:0031225
Q04980	GO:0009409; GO:0009414; GO:0009651; GO:0009737; GO:0009738; GO:0010150
Q2V2S1	GO:0005576; GO:0031640; GO:0050832
Q93WY4	GO:0003700; GO:0005634; GO:0043565
Q9SHJ5	GO:0004366; GO:0005739; GO:0010143; GO:0016020; GO:0016021; GO:0016024; GO:0016791; GO:0048235; GO:0080167; GO:0090447; GO:0102420
A7PHN8	GO:0005886; GO:0016021; GO:0051539
Q9FRL3	GO:0005351; GO:0005774; GO:0005794; GO:0005887; GO:0009705; GO:0010030; GO:0042593
P83326	GO:0005737; GO:0046910
P92996	GO:0005618; GO:0030145; GO:0031012; GO:0045735; GO:0048046; GO:0055114
F1MK05	GO:0005789; GO:0016021; GO:0046872; GO:0061630
Q42605	GO:0003978; GO:0005829; GO:0005886; GO:0019388; GO:0033358; GO:0033499; GO:0045227; GO:0050373; GO:0071555
Q43082	GO:0004418; GO:0006782; GO:0009507; GO:0015995; GO:0018160
Q94KB7	GO:0005516; GO:0005886; GO:0009817; GO:0016021
O82258	GO:0009507; GO:0009535; GO:0009570; GO:0010275
Q93YS4	GO:0005524; GO:0005886; GO:0009414; GO:0010148; GO:0016021; GO:0016887; GO:0042626; GO:0055085
Q8RXN6	GO:0000244; GO:0000398; GO:0003723; GO:0005634; GO:0005681; GO:0005687; GO:0006346; GO:0008380; GO:0009409; GO:0009845; GO:0015030; GO:0046540; GO:0070417
Q657D6	GO:0005634; GO:0009908; GO:2000028
Q9LX31	GO:0009507; GO:0010019; GO:0015995; GO:0019899; GO:0031969; GO:0043085; GO:0046906
Q94FB9	GO:0005524; GO:0016021; GO:0016042; GO:0016887; GO:0042626; GO:0046861
Q6RYA0	GO:0009862; GO:0016298; GO:0080031
A2YW91	GO:0006952; GO:0016042; GO:0016787
Q9LVD9	GO:0005773; GO:0005774; GO:0006855; GO:0015297; GO:0016021; GO:0042910
P29687	GO:0003924; GO:0005525; GO:0005886; GO:0015031
Q9M8L3	GO:0005634
Q96EX2	GO:0016021; GO:0046872
Q1PE51	GO:0005737; GO:0005813; GO:0005880; GO:0007098; GO:0051225
O81020	GO:0003993; GO:0005576; GO:0009395
Q9LX82	GO:0003700; GO:0005634; GO:0006355; GO:0009751; GO:0043565
P28493	GO:0005576; GO:0005618; GO:0005773; GO:0006952; GO:0009615; GO:0009627; GO:0010224; GO:0031540; GO:0046686; GO:0048046
P17772	
Q3E8X3	GO:0005886; GO:0009860; GO:0015333; GO:0016021; GO:0035673; GO:1904680
Q9C523	GO:0048046
F4I9E1	GO:0000741; GO:0005739; GO:0009651; GO:0010197; GO:0016021
Q9XGI7	GO:0030410; GO:0030418
Q9LTA3	GO:0005829; GO:0008194; GO:0043231; GO:0080043; GO:0080044
Q07423	GO:0008643; GO:0015293; GO:0016021
Q8LBL1	GO:0005216; GO:0005774; GO:0005887; GO:0009705; GO:0010029; GO:0010119; GO:0022841; GO:0030007; GO:0030322; GO:0046872; GO:0051260; GO:0071805
O48946	GO:0005768; GO:0005794; GO:0005802; GO:0005886; GO:0009833; GO:0016021; GO:0016759; GO:0016760; GO:0030244; GO:0042538; GO:0046872; GO:0071555
Q8LPB4	GO:0004674; GO:0005524; GO:0005886; GO:0016021
Q8LGB6	GO:0004674; GO:0005524; GO:0005886; GO:0050829
Q9SU00	GO:0005509; GO:0005737; GO:0009567
Q9SN47	GO:0006351; GO:0043565
Q9LXG3	GO:0004601; GO:0005576; GO:0006979; GO:0009505; GO:0009506; GO:0020037; GO:0042744; GO:0046872
P15722	GO:0030570; GO:0045490; GO:0046872
Q9LJ45	GO:0000079; GO:0007049; GO:0019901; GO:0051301
Q9LFF9	GO:0000287; GO:0004427; GO:0005829; GO:0006796; GO:0046686
P18212	GO:0005509; GO:0009535; GO:0009654; GO:0015979; GO:0019898
Q9LD43	GO:0003989; GO:0005524; GO:0006633; GO:0009317; GO:0009507; GO:0009536; GO:0009570; GO:0009706; GO:0009941; GO:0016020; GO:0016740; GO:2001295
D3ZWZ9	GO:0005654; GO:0005769; GO:0005794; GO:0005886; GO:0016021; GO:0030136; GO:0032050; GO:0072583
Q9SEY5	GO:0006631; GO:0016874
P27524	GO:0009416; GO:0009523; GO:0009535; GO:0009768; GO:0009941; GO:0010287; GO:0016021; GO:0016168; GO:0018298
Q40565	GO:0005524; GO:0009570
Q9SCU9	GO:0004565; GO:0005618; GO:0005773; GO:0005975; GO:0030246; GO:0048046
Q9SI09	GO:0006970; GO:0009651; GO:0009687; GO:0009688; GO:0009739; GO:0010200; GO:0016021; GO:0016567; GO:0016740; GO:0046872
Q9FF99	GO:0003333; GO:0005886; GO:0006865; GO:0015171; GO:0015293; GO:0016020; GO:0016021
Q9FFY9	GO:0000723; GO:0000781; GO:0003677; GO:0003691; GO:0005634; GO:0042162
Q9XGY7	GO:0006629; GO:0080019; GO:0102965
Q9M9W3	GO:0004722; GO:0005634; GO:0005737; GO:0005829; GO:0009860; GO:0046872; GO:0048768
Q38907	GO:0004553; GO:0005618; GO:0009832; GO:0010411; GO:0016762; GO:0048046; GO:0071555
Q08307	GO:0004097; GO:0009543; GO:0046148; GO:0046872
P94077	GO:0005634; GO:0005737; GO:0009626; GO:0043069
Q9ASU8	GO:0005737; GO:0040008; GO:2000012
Q8W2F3	GO:0003677; GO:0003700; GO:0005634; GO:0009585; GO:0009704; GO:0010017; GO:0010161; GO:0010244; GO:0010600; GO:0010928; GO:0046983
Q50228	GO:0004328
F4KBF3	GO:0005777; GO:0006631; GO:0016874
Q43517	GO:0009055; GO:0009507; GO:0046872; GO:0051537
Q9FFS3	GO:0003700; GO:0005634; GO:0043565
Q1PEM5	GO:0004674; GO:0005524; GO:0005886; GO:0016021
O22300	GO:0003677; GO:0005634; GO:0006355
Q93Z04	GO:0009814; GO:0030570; GO:0031225; GO:0042547; GO:0045490; GO:0046658; GO:0046872
