Entry	Gene ontology IDs
P42731	GO:0000184; GO:0003723; GO:0003729; GO:0003730; GO:0003743; GO:0005634; GO:0005737; GO:0005829; GO:0006413; GO:0006446; GO:0008143; GO:0008266; GO:0009651; GO:0016032; GO:0060211; GO:1900151; GO:1990904
P37707	
Q41350	GO:0005576; GO:0005618; GO:0006952
F4JI46	GO:0005096; GO:0007165
Q8FS51	GO:0003735; GO:0006412; GO:0015934
F4IGA5	GO:0006606; GO:0009507; GO:0016020; GO:0017056; GO:0031080; GO:0031081; GO:0051028
Q9FXA2	GO:0003723; GO:0003729; GO:0003730; GO:0005634; GO:0005737; GO:0005829; GO:0006417; GO:0008143; GO:0008266; GO:0016032; GO:0046686; GO:1990904
Q0JBP5	GO:0005634; GO:0005829; GO:0009691; GO:0016799
Q9LT67	GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0046983
Q67XX3	GO:0000987; GO:0005634; GO:0010030; GO:0043985
Q5FW14	GO:0000815; GO:0005635; GO:0010458; GO:0015031; GO:0031468; GO:0045324
Q9FH40	GO:0005634; GO:0005737; GO:0006281; GO:0006355; GO:0009908; GO:0009909; GO:0030154; GO:0035267; GO:0043981; GO:0048510; GO:0090239; GO:2000028
Q9SJM3	GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006468; GO:0016301; GO:0019901
Q9FME2	GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0009737; GO:1990904
Q84LG2	GO:0003700; GO:0005634; GO:0042802; GO:0043565
Q9FED2	GO:0009409; GO:0009414; GO:0009737; GO:0016021; GO:0042538
Q9SHL7	GO:0000175; GO:0000176; GO:0000177; GO:0000178; GO:0003723; GO:0004519; GO:0006364; GO:0016075; GO:0046872
O23661	GO:0003677; GO:0003700; GO:0005634; GO:0009733; GO:0009734; GO:0009850; GO:0010050; GO:0010158; GO:0010582; GO:1902584
Q8L4R0	GO:0005319; GO:0005548; GO:0006869; GO:0009507; GO:0009706; GO:0009707; GO:0009941; GO:0015914; GO:0043190
F4KBP5	GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006325; GO:0009506; GO:0046872
F4IZC4	GO:0009507; GO:0009941; GO:0016021
Q9ZR04	GO:0000079; GO:0000307; GO:0005634; GO:0005737; GO:0006468; GO:0016538; GO:0019901; GO:0044772; GO:0051301
Q39224	GO:0010150; GO:0016682; GO:0046872; GO:0051213
P56821	GO:0001732; GO:0003743; GO:0005852; GO:0016282; GO:0031369; GO:0033290
Q5BLD8	GO:0005737; GO:0006479; GO:0016279
